Z轴位置(mm),工况1磁栅误差(mm),工况1激光实测(mm),工况1模型拟合误差(mm),工况1残差(mm),工况1_R²,工况1_RMSE(mm),工况2磁栅误差(mm),工况2激光实测(mm),工况2模型拟合误差(mm),工况2残差(mm),工况2_R²,工况2_RMSE(mm),工况3磁栅误差(mm),工况3激光实测(mm),工况3模型拟合误差(mm),工况3残差(mm),工况3_R²,工况3_RMSE(mm),工况4磁栅误差(mm),工况4激光实测(mm),工况4模型拟合误差(mm),工况4残差(mm),工况4_R²,工况4_RMSE(mm),工况5磁栅误差(mm),工况5激光实测(mm),工况5模型拟合误差(mm),工况5残差(mm),工况5_R²,工况5_RMSE(mm),工况6磁栅误差(mm),工况6激光实测(mm),工况6模型拟合误差(mm),工况6残差(mm),工况6_R²,工况6_RMSE(mm),工况7磁栅误差(mm),工况7激光实测(mm),工况7模型拟合误差(mm),工况7残差(mm),工况7_R²,工况7_RMSE(mm),工况8磁栅误差(mm),工况8激光实测(mm),工况8模型拟合误差(mm),工况8残差(mm),工况8_R²,工况8_RMSE(mm),工况9磁栅误差(mm),工况9激光实测(mm),工况9模型拟合误差(mm),工况9残差(mm),工况9_R²,工况9_RMSE(mm)
-120.000000,-0.055300,-0.003000,-0.004829,0.001829,-432519254.734782,49.786337,-0.076800,-0.023100,-0.022882,-0.000218,-63922897.677842,49.785012,-0.086800,-0.030800,-0.031279,0.000479,-43270019.481151,49.785065,-0.053200,-0.000800,-0.003066,0.002266,-1707683785.223669,49.786725,-0.069600,-0.015700,-0.016836,0.001136,-207635082.563942,49.785465,-0.077800,-0.023500,-0.023722,0.000222,-119939797.565540,49.784752,-0.055700,-0.007000,-0.005165,-0.001835,-710494181.476502,49.783802,-0.067300,-0.016700,-0.014905,-0.001795,-153617151.218148,49.783687,-0.072700,-0.022200,-0.019439,-0.002761,-88880051.401695,49.782878
-121.000000,-0.055500,-0.003100,-70.557825,70.554725,-432519254.734782,49.786337,-0.077100,-0.023100,-70.575961,70.552861,-63922897.677842,49.785012,-0.087100,-0.030900,-70.584358,70.553458,-43270019.481151,49.785065,-0.053400,-0.000800,-70.556061,70.555261,-1707683785.223669,49.786725,-0.069800,-0.015800,-70.569832,70.554032,-207635082.563942,49.785465,-0.078100,-0.023600,-70.576801,70.553201,-119939797.565540,49.784752,-0.055900,-0.007000,-70.558160,70.551160,-710494181.476502,49.783802,-0.067600,-0.016800,-70.567985,70.551185,-153617151.218148,49.783687,-0.072900,-0.022300,-70.572435,70.550135,-88880051.401695,49.782878
-122.000000,-0.055700,-0.003100,-0.004913,0.001813,-432519254.734782,49.786337,-0.077300,-0.023200,-0.023050,-0.000150,-63922897.677842,49.785012,-0.087400,-0.031000,-0.031531,0.000531,-43270019.481151,49.785065,-0.053500,-0.000900,-0.003066,0.002166,-1707683785.223669,49.786725,-0.070000,-0.015800,-0.016920,0.001120,-207635082.563942,49.785465,-0.078300,-0.023600,-0.023890,0.000290,-119939797.565540,49.784752,-0.056000,-0.007000,-0.005165,-0.001835,-710494181.476502,49.783802,-0.067800,-0.016800,-0.015073,-0.001727,-153617151.218148,49.783687,-0.073200,-0.022400,-0.019607,-0.002793,-88880051.401695,49.782878
-123.000000,-0.055800,-0.003200,-70.557832,70.554632,-432519254.734782,49.786337,-0.077500,-0.023300,-70.576053,70.552753,-63922897.677842,49.785012,-0.087600,-0.031100,-70.584534,70.553434,-43270019.481151,49.785065,-0.053700,-0.000900,-70.556069,70.555169,-1707683785.223669,49.786725,-0.070200,-0.015900,-70.569924,70.554024,-207635082.563942,49.785465,-0.078600,-0.023700,-70.576977,70.553277,-119939797.565540,49.784752,-0.056200,-0.007100,-70.558168,70.551068,-710494181.476502,49.783802,-0.068000,-0.016900,-70.568076,70.551176,-153617151.218148,49.783687,-0.073400,-0.022500,-70.572611,70.550111,-88880051.401695,49.782878
-124.000000,-0.056000,-0.003200,-0.004929,0.001729,-432519254.734782,49.786337,-0.077700,-0.023400,-0.023150,-0.000250,-63922897.677842,49.785012,-0.087900,-0.031200,-0.031714,0.000514,-43270019.481151,49.785065,-0.053900,-0.000900,-0.003165,0.002265,-1707683785.223669,49.786725,-0.070400,-0.015900,-0.017020,0.001120,-207635082.563942,49.785465,-0.078800,-0.023800,-0.024073,0.000273,-119939797.565540,49.784752,-0.056400,-0.007100,-0.005265,-0.001835,-710494181.476502,49.783802,-0.068200,-0.017000,-0.015173,-0.001827,-153617151.218148,49.783687,-0.073600,-0.022500,-0.019707,-0.002793,-88880051.401695,49.782878
-125.000000,-0.056200,-0.003200,-70.557940,70.554740,-432519254.734782,49.786337,-0.078000,-0.023500,-70.576245,70.552745,-63922897.677842,49.785012,-0.088100,-0.031300,-70.584726,70.553426,-43270019.481151,49.785065,-0.054000,-0.000900,-70.556093,70.555193,-1707683785.223669,49.786725,-0.070600,-0.016000,-70.570031,70.554031,-207635082.563942,49.785465,-0.079000,-0.023800,-70.577085,70.553285,-119939797.565540,49.784752,-0.056500,-0.007100,-70.558192,70.551092,-710494181.476502,49.783802,-0.068500,-0.017000,-70.568268,70.551268,-153617151.218148,49.783687,-0.073800,-0.022600,-70.572718,70.550118,-88880051.401695,49.782878
-126.000000,-0.056400,-0.003300,-0.005044,0.001744,-432519254.734782,49.786337,-0.078200,-0.023600,-0.023349,-0.000251,-63922897.677842,49.785012,-0.088400,-0.031400,-0.031914,0.000514,-43270019.481151,49.785065,-0.054200,-0.000900,-0.003197,0.002297,-1707683785.223669,49.786725,-0.070800,-0.016000,-0.017136,0.001136,-207635082.563942,49.785465,-0.079300,-0.023900,-0.024273,0.000373,-119939797.565540,49.784752,-0.056700,-0.007100,-0.005296,-0.001804,-710494181.476502,49.783802,-0.068700,-0.017100,-0.015372,-0.001728,-153617151.218148,49.783687,-0.074000,-0.022700,-0.019823,-0.002877,-88880051.401695,49.782878
-127.000000,-0.056500,-0.003300,-70.557980,70.554680,-432519254.734782,49.786337,-0.078400,-0.023700,-70.576369,70.552669,-63922897.677842,49.785012,-0.088600,-0.031500,-70.584933,70.553433,-43270019.481151,49.785065,-0.054300,-0.000900,-70.556132,70.555232,-1707683785.223669,49.786725,-0.070900,-0.016100,-70.570071,70.553971,-207635082.563942,49.785465,-0.079500,-0.024000,-70.577292,70.553292,-119939797.565540,49.784752,-0.056900,-0.007200,-70.558316,70.551116,-710494181.476502,49.783802,-0.068900,-0.017100,-70.568392,70.551292,-153617151.218148,49.783687,-0.074200,-0.022800,-70.572842,70.550042,-88880051.401695,49.782878
-128.000000,-0.056700,-0.003300,-0.005092,0.001792,-432519254.734782,49.786337,-0.078600,-0.023800,-0.023481,-0.000319,-63922897.677842,49.785012,-0.088800,-0.031600,-0.032046,0.000446,-43270019.481151,49.785065,-0.054400,-0.001000,-0.003161,0.002161,-1707683785.223669,49.786725,-0.071100,-0.016100,-0.017183,0.001083,-207635082.563942,49.785465,-0.079700,-0.024000,-0.024405,0.000405,-119939797.565540,49.784752,-0.057000,-0.007200,-0.005344,-0.001856,-710494181.476502,49.783802,-0.069100,-0.017200,-0.015504,-0.001696,-153617151.218148,49.783687,-0.074400,-0.022900,-0.019954,-0.002946,-88880051.401695,49.782878
-129.000000,-0.056900,-0.003400,-70.558119,70.554719,-432519254.734782,49.786337,-0.078800,-0.023900,-70.576508,70.552608,-63922897.677842,49.785012,-0.089100,-0.031700,-70.585157,70.553457,-43270019.481151,49.785065,-0.054600,-0.001000,-70.556188,70.555188,-1707683785.223669,49.786725,-0.071300,-0.016200,-70.570211,70.554011,-207635082.563942,49.785465,-0.079900,-0.024100,-70.577432,70.553332,-119939797.565540,49.784752,-0.057100,-0.007200,-70.558287,70.551087,-710494181.476502,49.783802,-0.069300,-0.017200,-70.568531,70.551331,-153617151.218148,49.783687,-0.074600,-0.022900,-70.572982,70.550082,-88880051.401695,49.782878
-130.000000,-0.057000,-0.003400,-0.005156,0.001756,-432519254.734782,49.786337,-0.078900,-0.024000,-0.023545,-0.000455,-63922897.677842,49.785012,-0.089300,-0.031900,-0.032277,0.000377,-43270019.481151,49.785065,-0.054700,-0.001000,-0.003225,0.002225,-1707683785.223669,49.786725,-0.071500,-0.016200,-0.017331,0.001131,-207635082.563942,49.785465,-0.080100,-0.024100,-0.024552,0.000452,-119939797.565540,49.784752,-0.057300,-0.007200,-0.005408,-0.001792,-710494181.476502,49.783802,-0.069500,-0.017300,-0.015652,-0.001648,-153617151.218148,49.783687,-0.074800,-0.023000,-0.020102,-0.002898,-88880051.401695,49.782878
-131.000000,-0.057200,-0.003400,-70.558191,70.554791,-432519254.734782,49.786337,-0.079100,-0.024000,-70.576580,70.552580,-63922897.677842,49.785012,-0.089500,-0.032000,-70.585313,70.553313,-43270019.481151,49.785065,-0.054800,-0.001000,-70.556176,70.555176,-1707683785.223669,49.786725,-0.071600,-0.016300,-70.570283,70.553983,-207635082.563942,49.785465,-0.080300,-0.024200,-70.577588,70.553388,-119939797.565540,49.784752,-0.057400,-0.007300,-70.558359,70.551059,-710494181.476502,49.783802,-0.069700,-0.017400,-70.568687,70.551287,-153617151.218148,49.783687,-0.075000,-0.023100,-70.573138,70.550038,-88880051.401695,49.782878
-132.000000,-0.057300,-0.003500,-0.005236,0.001736,-432519254.734782,49.786337,-0.079300,-0.024100,-0.023709,-0.000391,-63922897.677842,49.785012,-0.089700,-0.032100,-0.032442,0.000342,-43270019.481151,49.785065,-0.055000,-0.001000,-0.003305,0.002305,-1707683785.223669,49.786725,-0.071800,-0.016300,-0.017411,0.001111,-207635082.563942,49.785465,-0.080500,-0.024300,-0.024717,0.000417,-119939797.565540,49.784752,-0.057600,-0.007300,-0.005488,-0.001812,-710494181.476502,49.783802,-0.069900,-0.017400,-0.015816,-0.001584,-153617151.218148,49.783687,-0.075200,-0.023200,-0.020266,-0.002934,-88880051.401695,49.782878
-133.000000,-0.057400,-0.003500,-70.558196,70.554696,-432519254.734782,49.786337,-0.079500,-0.024200,-70.576753,70.552553,-63922897.677842,49.785012,-0.089900,-0.032200,-70.585485,70.553285,-43270019.481151,49.785065,-0.055100,-0.001000,-70.556265,70.555265,-1707683785.223669,49.786725,-0.071900,-0.016400,-70.570371,70.553971,-207635082.563942,49.785465,-0.080700,-0.024300,-70.577760,70.553460,-119939797.565540,49.784752,-0.057700,-0.007300,-70.558448,70.551148,-710494181.476502,49.783802,-0.070000,-0.017500,-70.568776,70.551276,-153617151.218148,49.783687,-0.075400,-0.023200,-70.573310,70.550110,-88880051.401695,49.782878
-134.000000,-0.057600,-0.003500,-0.005333,0.001833,-432519254.734782,49.786337,-0.079700,-0.024300,-0.023890,-0.000410,-63922897.677842,49.785012,-0.090100,-0.032300,-0.032622,0.000322,-43270019.481151,49.785065,-0.055200,-0.001100,-0.003318,0.002218,-1707683785.223669,49.786725,-0.072100,-0.016400,-0.017508,0.001108,-207635082.563942,49.785465,-0.080900,-0.024400,-0.024897,0.000497,-119939797.565540,49.784752,-0.057800,-0.007300,-0.005501,-0.001799,-710494181.476502,49.783802,-0.070200,-0.017500,-0.015913,-0.001587,-153617151.218148,49.783687,-0.075600,-0.023300,-0.020447,-0.002853,-88880051.401695,49.782878
-135.000000,-0.057700,-0.003600,-70.558301,70.554701,-432519254.734782,49.786337,-0.079800,-0.024400,-70.576858,70.552458,-63922897.677842,49.785012,-0.090300,-0.032400,-70.585674,70.553274,-43270019.481151,49.785065,-0.055300,-0.001100,-70.556286,70.555186,-1707683785.223669,49.786725,-0.072200,-0.016500,-70.570476,70.553976,-207635082.563942,49.785465,-0.081000,-0.024500,-70.577865,70.553365,-119939797.565540,49.784752,-0.057900,-0.007400,-70.558469,70.551069,-710494181.476502,49.783802,-0.070400,-0.017600,-70.568965,70.551365,-153617151.218148,49.783687,-0.075700,-0.023400,-70.573415,70.550015,-88880051.401695,49.782878
-136.000000,-0.057800,-0.003600,-0.005362,0.001762,-432519254.734782,49.786337,-0.080000,-0.024500,-0.024003,-0.000497,-63922897.677842,49.785012,-0.090500,-0.032500,-0.032820,0.000320,-43270019.481151,49.785065,-0.055400,-0.001100,-0.003347,0.002247,-1707683785.223669,49.786725,-0.072400,-0.016500,-0.017621,0.001121,-207635082.563942,49.785465,-0.081200,-0.024500,-0.025011,0.000511,-119939797.565540,49.784752,-0.058000,-0.007400,-0.005530,-0.001870,-710494181.476502,49.783802,-0.070500,-0.017600,-0.016026,-0.001574,-153617151.218148,49.783687,-0.075900,-0.023500,-0.020560,-0.002940,-88880051.401695,49.782878
-137.000000,-0.058000,-0.003600,-70.558423,70.554823,-432519254.734782,49.786337,-0.080100,-0.024600,-70.576979,70.552379,-63922897.677842,49.785012,-0.090700,-0.032600,-70.585880,70.553280,-43270019.481151,49.785065,-0.055500,-0.001100,-70.556323,70.555223,-1707683785.223669,49.786725,-0.072500,-0.016600,-70.570598,70.553998,-207635082.563942,49.785465,-0.081400,-0.024600,-70.578071,70.553471,-119939797.565540,49.784752,-0.058100,-0.007400,-70.558507,70.551107,-710494181.476502,49.783802,-0.070700,-0.017700,-70.569086,70.551386,-153617151.218148,49.783687,-0.076100,-0.023500,-70.573621,70.550121,-88880051.401695,49.782878
-138.000000,-0.058100,-0.003700,-0.005492,0.001792,-432519254.734782,49.786337,-0.080300,-0.024700,-0.024133,-0.000567,-63922897.677842,49.785012,-0.090900,-0.032700,-0.033034,0.000334,-43270019.481151,49.785065,-0.055600,-0.001100,-0.003393,0.002293,-1707683785.223669,49.786725,-0.072600,-0.016600,-0.017668,0.001068,-207635082.563942,49.785465,-0.081500,-0.024700,-0.025141,0.000441,-119939797.565540,49.784752,-0.058200,-0.007500,-0.005576,-0.001924,-710494181.476502,49.783802,-0.070900,-0.017800,-0.016240,-0.001560,-153617151.218148,49.783687,-0.076200,-0.023600,-0.020690,-0.002910,-88880051.401695,49.782878
